Date,Open,High,Low,Close,Adj Close,Volume
2021-01-29,41000.0,42700.0,38950.0,40650.0,40044.57421875,2115936
2021-02-01,40250.0,41250.0,39000.0,40900.0,40290.8515625,969024
2021-02-02,42500.0,44200.0,41000.0,41700.0,41078.9375,1569950
2021-02-03,41800.0,42350.0,41100.0,42300.0,41670.0,667465
2021-02-04,42650.0,45700.0,41500.0,44250.0,43590.95703125,2641000
2021-02-05,44200.0,44700.0,42650.0,43550.0,42901.3828125,945828
2021-02-08,43500.0,44000.0,42300.0,42400.0,41768.51171875,602992
2021-02-09,42700.0,43150.0,40700.0,40850.0,40241.59765625,812088
2021-02-10,41300.0,43900.0,40950.0,43300.0,42655.109375,1351918
2021-02-15,44400.0,45150.0,43300.0,44400.0,43738.72265625,911115
2021-02-16,44600.0,44650.0,42650.0,42900.0,42261.06640625,643550
2021-02-17,42700.0,42700.0,41400.0,41600.0,40980.42578125,631326
2021-02-18,41700.0,44100.0,41700.0,42450.0,41817.765625,928139
2021-02-19,43000.0,43850.0,40750.0,41850.0,41226.703125,798665
2021-02-22,42200.0,43300.0,41100.0,41550.0,40931.171875,501385
2021-02-23,41050.0,41500.0,40350.0,40400.0,39798.30078125,437091
2021-02-24,40400.0,40750.0,37950.0,38100.0,37532.5546875,1010963
2021-02-25,38950.0,39250.0,38300.0,38900.0,38320.640625,481891
2021-02-26,37500.0,37600.0,36100.0,36900.0,36350.42578125,1013867
2021-03-02,38750.0,39300.0,37050.0,37600.0,37040.0,740979
2021-03-03,37500.0,38850.0,37100.0,38350.0,37778.83203125,554328
2021-03-04,37900.0,38600.0,37400.0,37750.0,37187.765625,365926
2021-03-05,37200.0,37300.0,36350.0,37000.0,36448.9375,469599
2021-03-08,37800.0,38950.0,37300.0,37400.0,36842.98046875,724952
2021-03-09,37600.0,38000.0,36000.0,36900.0,36350.42578125,399715
2021-03-10,37800.0,38150.0,36700.0,37050.0,36498.19140625,339697
2021-03-11,37350.0,42150.0,37250.0,41250.0,40635.640625,1940345
2021-03-12,41300.0,41750.0,40500.0,41250.0,40635.640625,763609
2021-03-15,41200.0,41800.0,40700.0,41300.0,40684.89453125,470214
2021-03-16,41700.0,41800.0,40600.0,40700.0,40093.83203125,460886
2021-03-17,40800.0,41350.0,39700.0,41250.0,40635.640625,563386
2021-03-18,41700.0,42350.0,41100.0,41850.0,41226.703125,601872
2021-03-19,41000.0,42100.0,40450.0,41650.0,41029.68359375,534895
2021-03-22,41850.0,42000.0,40700.0,40800.0,40192.33984375,444340
2021-03-23,41200.0,41500.0,38900.0,39250.0,38665.42578125,670885
2021-03-24,39250.0,39600.0,38600.0,39250.0,38665.42578125,338616
2021-03-25,39350.0,39700.0,38800.0,39100.0,38517.66015625,363911
2021-03-26,39150.0,41250.0,39150.0,40000.0,39404.2578125,868923
2021-03-29,40500.0,41800.0,40100.0,40850.0,40241.59765625,926982
2021-03-30,41700.0,41950.0,38950.0,39700.0,39108.72265625,1135292
2021-03-31,39700.0,41650.0,39250.0,40900.0,40290.8515625,933510
2021-04-01,40900.0,41250.0,40000.0,40250.0,39650.53125,365316
2021-04-02,40400.0,40600.0,39850.0,39900.0,39305.74609375,293435
2021-04-05,40000.0,41300.0,39900.0,40950.0,40340.109375,472086
2021-04-06,41050.0,41300.0,39900.0,40300.0,39699.7890625,295003
2021-04-07,40300.0,40700.0,39850.0,39900.0,39305.74609375,303302
2021-04-08,40250.0,40300.0,39700.0,39700.0,39108.72265625,359071
2021-04-09,40000.0,40350.0,39900.0,40050.0,39453.51171875,291491
2021-04-12,40250.0,40400.0,39700.0,39900.0,39305.74609375,379774
2021-04-13,40000.0,40400.0,39800.0,40400.0,39798.30078125,355221
2021-04-14,41300.0,42650.0,40750.0,41300.0,40684.89453125,1408478
2021-04-15,41300.0,41350.0,40600.0,40700.0,40093.83203125,304566
2021-04-16,40850.0,41000.0,40150.0,40450.0,39847.5546875,318655
2021-04-19,40300.0,40550.0,39950.0,40350.0,39749.04296875,387789
2021-04-20,40450.0,40750.0,40300.0,40700.0,40093.83203125,299498
2021-04-21,40700.0,40800.0,39300.0,39450.0,38862.44921875,700217
2021-04-22,39700.0,40100.0,39500.0,40050.0,39453.51171875,351193
2021-04-23,40050.0,40150.0,39500.0,39900.0,39305.74609375,394646
2021-04-26,39950.0,40150.0,39650.0,39700.0,39108.72265625,249971
2021-04-27,39700.0,39700.0,38650.0,38850.0,38271.3828125,479467
2021-04-28,38850.0,39650.0,38000.0,38000.0,37434.04296875,422904
2021-04-29,38200.0,38700.0,37550.0,37950.0,37384.7890625,208436
2021-04-30,38000.0,38950.0,37900.0,38600.0,38025.10546875,198989
2021-05-03,38750.0,38800.0,37200.0,37450.0,36892.234375,322868
2021-05-04,37400.0,37400.0,36200.0,37250.0,36695.21484375,391579
2021-05-06,37050.0,39500.0,36800.0,39150.0,38566.9140625,540969
2021-05-07,39600.0,40600.0,39100.0,40250.0,39650.53125,556561
2021-05-10,40750.0,41000.0,40150.0,40500.0,39896.80859375,424796
2021-05-11,40350.0,40950.0,39700.0,40400.0,39798.30078125,844385
2021-05-12,41000.0,41750.0,39650.0,40750.0,40143.0859375,1201996
2021-05-13,39950.0,43000.0,39700.0,42250.0,41620.74609375,1919085
2021-05-14,42700.0,43750.0,41700.0,43250.0,42605.8515625,1074285
2021-05-17,43700.0,44050.0,42200.0,42400.0,41768.51171875,704076
2021-05-18,42800.0,44700.0,42500.0,44050.0,43393.9375,1124351
2021-05-20,43700.0,43700.0,42100.0,42550.0,41916.27734375,534695
2021-05-21,43000.0,43600.0,42000.0,42700.0,42064.04296875,491061
2021-05-24,45000.0,45300.0,42900.0,43500.0,42852.12890625,1621726
2021-05-25,43900.0,49300.0,43500.0,48950.0,48220.95703125,5914845
2021-05-26,49200.0,49750.0,47700.0,49050.0,48319.46875,1815223
2021-05-27,49050.0,49400.0,47200.0,47250.0,46546.27734375,995945
2021-05-28,47550.0,48450.0,47100.0,47350.0,46644.7890625,722955
2021-05-31,47400.0,48150.0,46200.0,46800.0,46102.98046875,709999
2021-06-01,46550.0,48850.0,46150.0,48650.0,47925.42578125,1080436
2021-06-02,48650.0,48650.0,47300.0,47600.0,46891.06640625,717322
2021-06-03,47650.0,47750.0,46350.0,46900.0,46201.4921875,481000
2021-06-04,46650.0,47150.0,45900.0,46550.0,45856.703125,475892
2021-06-07,47000.0,48100.0,46550.0,47600.0,46891.06640625,676758
2021-06-08,48000.0,51300.0,47800.0,49450.0,48713.51171875,2103538
2021-06-09,49650.0,50800.0,48600.0,50100.0,49353.83203125,744822
2021-06-10,50500.0,50700.0,48750.0,48800.0,48073.19140625,733034
2021-06-11,48600.0,49400.0,48150.0,49000.0,48270.21484375,419246
2021-06-14,49100.0,49650.0,48000.0,48200.0,47482.12890625,365346
2021-06-15,48250.0,48850.0,47750.0,48050.0,47334.36328125,316197
2021-06-16,47900.0,48750.0,47700.0,47950.0,47235.8515625,334755
2021-06-17,47800.0,47950.0,46000.0,46350.0,45659.68359375,803155
2021-06-18,46550.0,48900.0,46300.0,48600.0,47876.171875,848713
2021-06-21,48100.0,48500.0,46600.0,46950.0,46250.74609375,535869
2021-06-22,47500.0,48250.0,47150.0,47450.0,46743.30078125,288624
2021-06-23,47550.0,47700.0,46150.0,46500.0,45807.44921875,479845
2021-06-24,46750.0,47350.0,46550.0,46800.0,46102.98046875,261332
2021-06-25,46900.0,47000.0,46300.0,46450.0,45758.19140625,389400
2021-06-28,47050.0,48700.0,46500.0,46550.0,45856.703125,627181
2021-06-29,46600.0,47800.0,46350.0,47350.0,46644.7890625,413058
2021-06-30,47450.0,47500.0,46550.0,47000.0,46300.0,330414
2021-07-01,46900.0,47850.0,46450.0,47150.0,46447.765625,394173
2021-07-02,47900.0,49750.0,47900.0,48450.0,47728.40625,801538
2021-07-05,48900.0,54500.0,48600.0,53500.0,52703.19140625,3222660
2021-07-06,53500.0,55300.0,52900.0,54300.0,53491.27734375,1281141
2021-07-07,54000.0,55200.0,53400.0,54500.0,53688.30078125,770984
2021-07-08,54500.0,55100.0,50800.0,50800.0,50043.40625,1334065
2021-07-09,51000.0,52400.0,50400.0,51300.0,50535.95703125,887239
2021-07-12,52200.0,52700.0,51000.0,51200.0,50437.44921875,558211
2021-07-13,50500.0,51500.0,49950.0,51500.0,50732.98046875,480067
2021-07-14,51000.0,51200.0,50100.0,50400.0,49649.36328125,337693
2021-07-15,50700.0,51800.0,50500.0,50700.0,49944.89453125,440628
2021-07-16,51000.0,52500.0,50700.0,51500.0,50732.98046875,525029
2021-07-19,52500.0,53100.0,51000.0,51600.0,50831.4921875,614031
2021-07-20,50600.0,52200.0,50500.0,51600.0,50831.4921875,392436
2021-07-21,52400.0,52400.0,50700.0,50900.0,50141.91796875,499557
2021-07-22,51100.0,52800.0,50700.0,52200.0,51422.5546875,473246
2021-07-23,52300.0,53000.0,51600.0,51800.0,51028.51171875,358425
2021-07-26,52100.0,52100.0,50900.0,50900.0,50141.91796875,301964
2021-07-27,51000.0,52200.0,50600.0,50900.0,50141.91796875,290167
2021-07-28,50800.0,51200.0,49500.0,50100.0,49353.83203125,357762
2021-07-29,50800.0,52700.0,50700.0,51600.0,50831.4921875,652656
2021-07-30,51700.0,51800.0,50900.0,51800.0,51028.51171875,293562
2021-08-02,52000.0,54900.0,51600.0,54000.0,53195.74609375,1043751
2021-08-03,54100.0,54600.0,52700.0,54000.0,53195.74609375,641290
2021-08-04,53800.0,56600.0,53500.0,55100.0,54279.36328125,896818
2021-08-05,55200.0,55800.0,52900.0,53500.0,52703.19140625,696466
2021-08-06,53700.0,53900.0,51800.0,52300.0,51521.06640625,918379
2021-08-09,52200.0,52300.0,51400.0,51600.0,50831.4921875,427149
2021-08-10,51800.0,52100.0,51100.0,52000.0,51225.53515625,299776
2021-08-11,51800.0,53100.0,50200.0,50500.0,49747.875,891252
2021-08-12,50600.0,52700.0,50100.0,51700.0,50930.0,770397
2021-08-13,52100.0,52100.0,50500.0,51400.0,50634.46875,386210
2021-08-17,51700.0,51900.0,49900.0,50000.0,49255.3203125,447115
2021-08-18,49850.0,51100.0,49750.0,50400.0,49649.36328125,364130
2021-08-19,50000.0,50100.0,47800.0,47850.0,47137.33984375,733559
2021-08-20,47850.0,48650.0,47000.0,47350.0,46644.7890625,451123
2021-08-23,47400.0,48650.0,47200.0,47800.0,47088.0859375,354888
2021-08-24,48000.0,48800.0,47900.0,48300.0,47580.640625,285392
2021-08-25,48400.0,49000.0,48100.0,48450.0,47728.40625,246621
2021-08-26,48450.0,48750.0,47550.0,47950.0,47235.8515625,325876
2021-08-27,47900.0,48600.0,47500.0,48300.0,47580.640625,230653
2021-08-30,49000.0,50700.0,48650.0,50200.0,49452.33984375,548437
2021-08-31,50600.0,51200.0,49800.0,50900.0,50141.91796875,395493
2021-09-01,50700.0,51300.0,50200.0,50400.0,49649.36328125,218966
2021-09-02,50600.0,52500.0,50300.0,51700.0,50930.0,565736
2021-09-03,51700.0,51900.0,50500.0,50900.0,50141.91796875,351169
2021-09-06,51000.0,51300.0,50500.0,51200.0,50437.44921875,182584
2021-09-07,51000.0,51700.0,50500.0,50800.0,50043.40625,170546
2021-09-08,50600.0,51200.0,50300.0,50800.0,50043.40625,202801
2021-09-09,50500.0,51300.0,49700.0,49750.0,49009.04296875,356211
2021-09-10,49950.0,50500.0,49000.0,49800.0,49058.30078125,234746
2021-09-13,50100.0,50600.0,49100.0,49250.0,48516.4921875,212817
2021-09-14,49500.0,50600.0,49400.0,50500.0,49747.875,216719
2021-09-15,50100.0,50600.0,49650.0,50600.0,49846.3828125,189727
2021-09-16,50700.0,51000.0,49950.0,50200.0,49452.33984375,202528
2021-09-17,50200.0,51500.0,49750.0,51100.0,50338.9375,494019
2021-09-23,50600.0,52000.0,50200.0,51900.0,51127.0234375,544004
2021-09-24,52200.0,52700.0,51100.0,51600.0,50831.4921875,427538
2021-09-27,51600.0,51900.0,50700.0,51400.0,50634.46875,317621
2021-09-28,51700.0,52300.0,50300.0,50600.0,49846.3828125,446012
2021-09-29,49600.0,50100.0,47850.0,48400.0,47679.1484375,829121
2021-09-30,48100.0,50400.0,48100.0,50200.0,49452.33984375,501866
2021-10-01,49900.0,53300.0,49900.0,52000.0,51225.53515625,1081652
2021-10-05,51600.0,52500.0,50900.0,52200.0,51422.5546875,631860
2021-10-06,52700.0,52900.0,48000.0,48150.0,47432.875,1137503
2021-10-07,49200.0,50100.0,48200.0,49700.0,48959.7890625,468311
2021-10-08,49750.0,50000.0,48450.0,48800.0,48073.19140625,350867
2021-10-12,48800.0,51300.0,48800.0,50600.0,49846.3828125,501625
2021-10-13,50900.0,51700.0,50200.0,50700.0,49944.89453125,312863
2021-10-14,51000.0,51400.0,49850.0,50300.0,49550.8515625,441435
2021-10-15,50700.0,51000.0,49500.0,50100.0,49353.83203125,528181
2021-10-18,50800.0,51400.0,50000.0,51400.0,50634.46875,572656
2021-10-19,52000.0,52100.0,50500.0,50900.0,50141.91796875,584916
2021-10-20,51200.0,51200.0,48050.0,48100.0,47383.6171875,1618118
2021-10-21,48650.0,50100.0,48400.0,49300.0,48565.74609375,2005355
2021-10-22,49200.0,49200.0,46800.0,47100.0,46398.51171875,1952569
2021-10-25,46800.0,47350.0,46400.0,46650.0,45955.21484375,504461
2021-10-26,46650.0,46950.0,46100.0,46400.0,45708.9375,462761
2021-10-27,46450.0,46700.0,44700.0,44900.0,44231.27734375,805609
2021-10-28,44900.0,46550.0,44650.0,45350.0,44674.57421875,516830
2021-10-29,45400.0,45650.0,44300.0,45000.0,44329.7890625,318144
2021-11-01,44800.0,45200.0,43850.0,43850.0,43196.91796875,380977
2021-11-02,43900.0,44550.0,43850.0,44050.0,43393.9375,197087
2021-11-03,44100.0,44200.0,42750.0,43050.0,42408.83203125,431283
2021-11-04,43400.0,43550.0,42050.0,42300.0,41670.0,656518
2021-11-05,42400.0,42650.0,41600.0,42150.0,41522.234375,349928
2021-11-08,41900.0,42650.0,41400.0,42450.0,41817.765625,287861
2021-11-09,42400.0,43000.0,42400.0,42550.0,41916.27734375,236449
2021-11-10,42150.0,42350.0,40900.0,40900.0,40290.8515625,444742
2021-11-11,40300.0,40900.0,40150.0,40450.0,39847.5546875,444836
2021-11-12,40350.0,41400.0,40350.0,41050.0,40438.6171875,323854
2021-11-15,41250.0,42150.0,40950.0,41950.0,41325.21484375,401058
2021-11-16,41650.0,42950.0,41600.0,42000.0,41374.46875,489371
2021-11-17,42150.0,43250.0,41450.0,42800.0,42162.5546875,481822
2021-11-18,43400.0,45250.0,43300.0,43450.0,42802.875,818133
2021-11-19,43450.0,44250.0,43250.0,43800.0,43147.66015625,311657
2021-11-22,43800.0,43850.0,42600.0,42900.0,42261.06640625,379024
2021-11-23,42800.0,44400.0,42400.0,44200.0,43541.703125,324042
2021-11-24,44650.0,44650.0,43200.0,43900.0,43246.171875,320531
2021-11-25,44050.0,44850.0,43850.0,44400.0,43738.72265625,277182
2021-11-26,44400.0,44600.0,42800.0,43050.0,42408.83203125,294702
2021-11-29,41500.0,43050.0,41400.0,42300.0,41670.0,287946
2021-11-30,42350.0,43200.0,40200.0,40650.0,40044.57421875,407988
2021-12-01,40500.0,42100.0,40300.0,41850.0,41226.703125,267985
2021-12-02,41250.0,43450.0,40950.0,43250.0,42605.8515625,296098
2021-12-03,43250.0,43750.0,42850.0,43250.0,42605.8515625,202607
2021-12-06,43100.0,44450.0,42450.0,44100.0,43443.19140625,319817
2021-12-07,44350.0,44900.0,43900.0,44800.0,44132.765625,308462
2021-12-08,45100.0,45750.0,44200.0,44350.0,43689.46875,403990
2021-12-09,44600.0,47500.0,44550.0,47250.0,46546.27734375,920806
2021-12-10,47300.0,49250.0,46500.0,46900.0,46201.4921875,926139
2021-12-13,47350.0,48900.0,46950.0,47400.0,46694.04296875,1119799
2021-12-14,48000.0,48050.0,46300.0,46350.0,45659.68359375,536079
2021-12-15,46300.0,46850.0,45500.0,46050.0,45364.1484375,308255
2021-12-16,46350.0,47000.0,45450.0,45750.0,45068.6171875,349337
2021-12-17,45400.0,47150.0,45400.0,47150.0,46447.765625,403496
2021-12-20,46950.0,46950.0,46000.0,46000.0,45314.89453125,237372
2021-12-21,46150.0,46500.0,45450.0,45900.0,45216.3828125,193315
2021-12-22,46150.0,46300.0,45550.0,45800.0,45117.875,169752
2021-12-23,45900.0,46350.0,45500.0,46100.0,45413.40625,219129
2021-12-24,46150.0,47000.0,46150.0,46750.0,46053.72265625,260628
2021-12-27,46600.0,47600.0,46600.0,46950.0,46250.74609375,283732
2021-12-28,47200.0,47250.0,46400.0,47000.0,46300.0,282248
2021-12-29,47000.0,48700.0,46400.0,48250.0,48250.0,563177
2021-12-30,48350.0,48550.0,47350.0,48000.0,48000.0,359366
2022-01-04,49950.0,50900.0,49500.0,50400.0,50400.0,632043
2022-01-05,50300.0,51200.0,49900.0,50900.0,50900.0,668999
2022-01-06,49950.0,51200.0,49400.0,49400.0,49400.0,555801
2022-01-07,49500.0,50800.0,49200.0,50100.0,50100.0,359538
2022-01-10,50500.0,51700.0,50100.0,51100.0,51100.0,564438
2022-01-11,51500.0,51700.0,49850.0,50200.0,50200.0,413774
2022-01-12,50300.0,51200.0,50300.0,50400.0,50400.0,235496
2022-01-13,50800.0,53200.0,50600.0,52500.0,52500.0,1065501
2022-01-14,52400.0,53200.0,51800.0,52900.0,52900.0,465242
2022-01-17,54000.0,54100.0,52100.0,52500.0,52500.0,765922
2022-01-18,52700.0,53600.0,51400.0,52000.0,52000.0,519773
2022-01-19,51000.0,52900.0,50800.0,51500.0,51500.0,392397
2022-01-20,52200.0,54500.0,52000.0,53800.0,53800.0,875377
2022-01-21,53100.0,54000.0,52000.0,53500.0,53500.0,568060
2022-01-24,52300.0,52800.0,48150.0,48350.0,48350.0,1507727
2022-01-25,48350.0,49350.0,47800.0,48500.0,48500.0,662948
2022-01-26,48500.0,48500.0,48500.0,48500.0,48500.0,0
2022-01-27,49050.0,49200.0,46400.0,46850.0,46850.0,519480
2022-01-28,46850.0,48450.0,46250.0,47800.0,47800.0,502887
2022-02-03,50900.0,51100.0,47500.0,47550.0,47550.0,1091999
2022-02-04,47500.0,48350.0,47050.0,48150.0,48150.0,380710
2022-02-07,49000.0,51700.0,48750.0,50400.0,50400.0,1077438
2022-02-08,50400.0,50400.0,50400.0,50400.0,50400.0,0
2022-02-09,50400.0,50400.0,50400.0,50400.0,50400.0,0
2022-02-10,49350.0,49500.0,47900.0,48800.0,48800.0,314648
2022-02-11,48500.0,48800.0,47650.0,47700.0,47700.0,300611
2022-02-14,47700.0,48500.0,45700.0,46400.0,46400.0,441320
2022-02-15,46200.0,46850.0,45100.0,45400.0,45400.0,290883
2022-02-16,45900.0,46400.0,45550.0,45950.0,45950.0,234414
2022-02-17,46200.0,47750.0,45950.0,47300.0,47300.0,453172
2022-02-18,46800.0,47500.0,46450.0,47250.0,47250.0,234375
2022-02-21,47250.0,47250.0,47250.0,47250.0,47250.0,0
2022-02-22,47250.0,47250.0,47250.0,47250.0,47250.0,0
2022-02-23,47250.0,47250.0,47250.0,47250.0,47250.0,0
2022-02-24,46100.0,46550.0,45300.0,45600.0,45600.0,330904
2022-02-25,46250.0,49200.0,46000.0,48900.0,48900.0,635559
2022-02-28,48900.0,48900.0,48900.0,48900.0,48900.0,0
2022-03-02,53300.0,55400.0,53000.0,54500.0,54500.0,1605467
2022-03-03,53600.0,54700.0,52300.0,53900.0,53900.0,779569
2022-03-04,53900.0,53900.0,53900.0,53900.0,53900.0,0
2022-03-07,57700.0,58500.0,54800.0,55100.0,55100.0,1223811
2022-03-08,55800.0,56000.0,52900.0,53300.0,53300.0,826184
2022-03-10,53300.0,53300.0,53300.0,53300.0,53300.0,0
2022-03-11,53300.0,53300.0,53300.0,53300.0,53300.0,0
2022-03-14,55300.0,56200.0,54400.0,54700.0,54700.0,478887
2022-03-15,54700.0,54700.0,54700.0,54700.0,54700.0,0
2022-03-16,54700.0,54700.0,54700.0,54700.0,54700.0,0
2022-03-17,54700.0,54700.0,54700.0,54700.0,54700.0,0
2022-03-18,50600.0,51500.0,49800.0,51400.0,51400.0,706241
2022-03-21,51700.0,52800.0,51300.0,51700.0,51700.0,484741
